0 0.4988749999999999 0.56 0.56 
1 0.5450625000000001 0.604 0.604 
2 0.57959375 0.636 0.636 
3 0.615140625 0.654 0.654 
4 0.6361406250000003 0.658 0.658 
5 0.49682812499999995 0.548 0.548 
7 0.549671875 0.584 0.584 
8 0.5802968749999999 0.606 0.606 
9 0.5986249999999997 0.618 0.618 
10 0.6149687499999997 0.642 0.642 
11 0.5017812500000002 0.558 0.558 
12 0.5457187500000003 0.582 0.582 
13 0.5775625 0.604 0.604 
14 0.6029687499999996 0.63 0.63 
15 0.6207968749999998 0.642 0.642 
16 0.5053124999999999 0.584 0.584 
17 0.5523593749999998 0.588 0.588 
18 0.5858281249999996 0.614 0.614 
19 0.6103124999999997 0.628 0.628 
20 0.6241875000000006 0.648 0.648 
21 0.4989374999999998 0.544 0.544 
22 0.5371718750000001 0.578 0.578 
23 0.5711718749999999 0.614 0.614 
24 0.5999062499999995 0.624 0.624 
25 0.6168593749999998 0.638 0.638 
26 0.501953125 0.552 0.552 
27 0.5486562499999997 0.58 0.58 
28 0.5762343749999999 0.612 0.612 
29 0.6036093749999997 0.628 0.628 
30 0.620828125 0.644 0.644 
31 0.5036562500000001 0.552 0.552 
32 0.5487812500000002 0.59 0.59 
33 0.5872968749999998 0.618 0.618 
34 0.6112031249999993 0.628 0.628 
35 0.6238281249999998 0.64 0.64 
36 0.4985 0.55 0.55 
37 0.5437656250000004 0.588 0.588 
38 0.57490625 0.602 0.602 
39 0.5936406249999995 0.614 0.614 
40 0.6078593749999994 0.632 0.632 
41 0.5043749999999999 0.552 0.552 
42 0.545296875 0.6 0.6 
43 0.5859687499999997 0.612 0.612 
44 0.6103281249999997 0.634 0.634 
45 0.6257031249999998 0.656 0.656 
46 0.5021562500000001 0.554 0.554 
47 0.5441875 0.574 0.574 
48 0.5730000000000001 0.608 0.608 
49 0.5959843749999996 0.622 0.622 
50 0.6199218749999998 0.646 0.646 
51 0.50178125 0.552 0.552 
52 0.54525 0.582 0.582 
53 0.5771562499999999 0.624 0.624 
54 0.6115624999999997 0.646 0.646 
55 0.6287656250000001 0.646 0.646 
56 0.4993437500000001 0.546 0.546 
57 0.5364062500000001 0.572 0.572 
58 0.5606718749999999 0.582 0.582 
59 0.5831718749999999 0.61 0.61 
60 0.6039374999999996 0.624 0.624 
61 0.5009218750000001 0.554 0.554 
62 0.5445625000000002 0.594 0.594 
63 0.5816250000000001 0.608 0.608 
64 0.6034374999999996 0.62 0.62 
65 0.6186406249999998 0.638 0.638 
66 0.4983750000000002 0.556 0.556 
67 0.5568593750000002 0.612 0.612 
68 0.5984218749999999 0.624 0.624 
69 0.6163124999999997 0.634 0.634 
70 0.6285468750000001 0.648 0.648 
71 0.4976093749999999 0.558 0.558 
72 0.5427656249999999 0.572 0.572 
73 0.569171875 0.616 0.616 
74 0.5967343749999998 0.626 0.626 
75 0.6180156249999998 0.648 0.648 
76 0.49950000000000017 0.55 0.55 
77 0.5386249999999999 0.586 0.586 
78 0.57128125 0.604 0.604 
79 0.5947499999999999 0.616 0.616 
80 0.6140156249999995 0.644 0.644 
81 0.5013593750000002 0.55 0.55 
82 0.539125 0.586 0.586 
83 0.5735937499999998 0.618 0.618 
84 0.6074843749999997 0.632 0.632 
85 0.6252343750000001 0.646 0.646 
86 0.5009375 0.562 0.562 
87 0.5464687500000001 0.59 0.59 
88 0.58196875 0.604 0.604 
89 0.6015312499999999 0.628 0.628 
90 0.6166718749999996 0.634 0.634 
91 0.5001562500000001 0.552 0.552 
92 0.5439375000000001 0.598 0.598 
93 0.581109375 0.614 0.614 
94 0.6059843749999999 0.64 0.64 
95 0.6264062500000002 0.654 0.654 
96 0.5017031249999999 0.556 0.556 
97 0.5508125000000003 0.586 0.586 
98 0.5808749999999999 0.608 0.608 
99 0.6015468749999996 0.626 0.626 
100 0.6172968749999996 0.642 0.642 
101 0.4990156250000002 0.572 0.572 
102 0.5435156249999997 0.586 0.586 
103 0.576640625 0.616 0.616 
104 0.6035624999999999 0.64 0.64 
105 0.6259843749999998 0.652 0.652 
106 0.5023593749999997 0.552 0.552 
107 0.5406093749999998 0.586 0.586 
108 0.5647500000000001 0.588 0.588 
109 0.5852656249999999 0.61 0.61 
110 0.6038281249999997 0.634 0.634 
111 0.5008125 0.562 0.562 
112 0.5446093750000002 0.586 0.586 
113 0.57959375 0.622 0.622 
114 0.6027812499999998 0.624 0.624 
115 0.6190624999999998 0.646 0.646 
116 0.49953124999999987 0.554 0.554 
117 0.54609375 0.578 0.578 
118 0.57146875 0.6 0.6 
119 0.5933906249999998 0.612 0.612 
120 0.6079062499999998 0.632 0.632 
121 0.49840625000000005 0.552 0.552 
122 0.539625 0.582 0.582 
123 0.5711718749999999 0.608 0.608 
124 0.5931718749999997 0.622 0.622 
125 0.6122499999999997 0.648 0.648 
126 0.49975 0.55 0.55 
127 0.5432500000000001 0.59 0.59 
128 0.5755937500000002 0.604 0.604 
129 0.5979999999999998 0.624 0.624 
130 0.6135156249999999 0.638 0.638 
131 0.4968281249999999 0.552 0.552 
132 0.5421874999999997 0.58 0.58 
133 0.5719218749999999 0.604 0.604 
134 0.59153125 0.624 0.624 
135 0.6135156249999999 0.648 0.648 
136 0.5002812500000003 0.558 0.558 
137 0.5458125 0.59 0.59 
138 0.5814062500000001 0.616 0.616 
139 0.6109374999999996 0.638 0.638 
140 0.629140625 0.654 0.654 
141 0.5008125 0.556 0.556 
142 0.5533906249999998 0.604 0.604 
143 0.5948281249999997 0.632 0.632 
144 0.6199999999999998 0.648 0.648 
145 0.6356562500000004 0.654 0.654 
146 0.5034687499999997 0.558 0.558 
147 0.5534843749999998 0.596 0.596 
148 0.5861562499999998 0.626 0.626 
149 0.613609375 0.638 0.638 
150 0.6287968750000005 0.644 0.644 
151 0.49965624999999986 0.55 0.55 
152 0.5418593749999997 0.59 0.59 
153 0.5740937499999998 0.596 0.596 
154 0.5929218749999997 0.616 0.616 
155 0.6081718749999991 0.63 0.63 
156 0.5013593750000002 0.558 0.558 
157 0.546546875 0.586 0.586 
158 0.5737656250000001 0.612 0.612 
159 0.5979218749999998 0.632 0.632 
160 0.6216406250000001 0.656 0.656 
161 0.4993593749999998 0.584 0.584 
162 0.5483749999999998 0.598 0.598 
163 0.5842031249999998 0.616 0.616 
164 0.6078593749999996 0.63 0.63 
165 0.6245781249999998 0.646 0.646 
166 0.5002031249999999 0.562 0.562 
167 0.54471875 0.584 0.584 
168 0.5804062499999999 0.612 0.612 
169 0.6005624999999998 0.622 0.622 
170 0.6150624999999998 0.63 0.63 
171 0.49917187500000004 0.556 0.556 
172 0.5424375000000003 0.582 0.582 
173 0.5712343750000003 0.608 0.608 
174 0.5987031249999998 0.624 0.624 
175 0.6181249999999996 0.656 0.656 
176 0.4972187499999999 0.564 0.564 
177 0.5452656249999999 0.596 0.596 
178 0.5834843749999996 0.612 0.612 
179 0.6050781249999995 0.632 0.632 
180 0.62528125 0.666 0.666 
181 0.5034375000000001 0.548 0.548 
182 0.54359375 0.584 0.584 
183 0.5731562500000003 0.61 0.61 
184 0.5957968749999997 0.618 0.618 
185 0.6115624999999999 0.634 0.634 
186 0.4996250000000003 0.558 0.558 
187 0.5396875000000003 0.578 0.578 
188 0.5770312499999999 0.618 0.618 
189 0.6054843749999995 0.632 0.632 
190 0.6220781249999999 0.646 0.646 
191 0.5015468750000002 0.564 0.564 
192 0.5456562500000002 0.598 0.598 
193 0.58284375 0.62 0.62 
194 0.6087343749999996 0.628 0.628 
195 0.621484375 0.638 0.638 
196 0.49949999999999994 0.562 0.562 
197 0.5432968749999996 0.58 0.58 
198 0.5785156249999998 0.614 0.614 
199 0.5990468749999994 0.626 0.626 
200 0.6174374999999996 0.646 0.646 
201 0.5004843749999999 0.564 0.564 
202 0.5428593750000001 0.576 0.576 
203 0.57259375 0.598 0.598 
204 0.5951093749999998 0.618 0.618 
205 0.6104999999999998 0.626 0.626 
206 0.5005312499999999 0.554 0.554 
207 0.5442031250000001 0.58 0.58 
208 0.5694218749999999 0.59 0.59 
209 0.5840624999999997 0.616 0.616 
210 0.6017187499999995 0.626 0.626 
211 0.49731250000000016 0.554 0.554 
212 0.545125 0.58 0.58 
213 0.5755000000000001 0.612 0.612 
214 0.5947187499999999 0.622 0.622 
215 0.6128281249999998 0.632 0.632 
216 0.4980000000000001 0.554 0.554 
217 0.5535468750000001 0.602 0.602 
218 0.5916093749999999 0.626 0.626 
219 0.6131249999999997 0.64 0.64 
220 0.628890625 0.656 0.656 
221 0.4982343750000002 0.562 0.562 
222 0.5412968749999999 0.584 0.584 
223 0.5772812499999997 0.602 0.602 
224 0.5971562499999997 0.624 0.624 
225 0.6190624999999996 0.646 0.646 
226 0.5026406250000001 0.566 0.566 
227 0.5529062499999999 0.596 0.596 
228 0.58534375 0.616 0.616 
229 0.6110000000000001 0.656 0.656 
230 0.63665625 0.66 0.66 
231 0.49971875 0.55 0.55 
232 0.5453593749999998 0.584 0.584 
233 0.580640625 0.624 0.624 
234 0.6101562499999995 0.636 0.636 
235 0.629859375 0.652 0.652 
236 0.499828125 0.558 0.558 
237 0.5390625000000003 0.576 0.576 
238 0.5697968750000003 0.61 0.61 
239 0.5975937499999998 0.622 0.622 
240 0.6135781249999996 0.636 0.636 
241 0.49995312500000005 0.55 0.55 
242 0.5397031250000002 0.59 0.59 
243 0.5756875000000001 0.612 0.612 
244 0.5986406249999996 0.624 0.624 
245 0.6152812499999999 0.634 0.634 
246 0.4982187499999999 0.548 0.548 
247 0.5455000000000001 0.606 0.606 
248 0.5861093749999999 0.628 0.628 
249 0.6119218749999998 0.64 0.64 
250 0.6254218750000001 0.644 0.644 
251 0.4980156250000001 0.554 0.554 
252 0.5423125 0.576 0.576 
253 0.5799531250000002 0.622 0.622 
254 0.6115624999999996 0.632 0.632 
255 0.6255000000000002 0.642 0.642 
256 0.4989687499999998 0.552 0.552 
257 0.5378281249999998 0.576 0.576 
