0 0.6707868852459019 0.692 0.692 
12 0.6780781250000004 0.694 0.694 
13 0.6842968750000004 0.706 0.706 
14 0.6898437500000002 0.712 0.712 
15 0.6953125 0.732 0.732 
16 0.7028437500000001 0.732 0.732 
17 0.7109843749999999 0.734 0.734 
18 0.717703125 0.738 0.738 
19 0.7197656249999997 0.738 0.738 
20 0.662593749999999 0.676 0.738 
21 0.6668750000000003 0.686 0.738 
22 0.6731875000000006 0.692 0.738 
23 0.6789062500000006 0.7 0.738 
24 0.6849531250000006 0.704 0.738 
25 0.6921562499999997 0.712 0.738 
26 0.6897656249999999 0.718 0.738 
27 0.7012499999999997 0.728 0.738 
28 0.7044687499999998 0.728 0.738 
29 0.7125624999999995 0.732 0.738 
30 0.7194531249999995 0.736 0.738 
31 0.6731562500000005 0.71 0.738 
32 0.6816875000000006 0.71 0.738 
33 0.6887656249999998 0.716 0.738 
34 0.6947656249999995 0.716 0.738 
35 0.7034687499999998 0.728 0.738 
36 0.7038437500000001 0.73 0.738 
37 0.710671875 0.748 0.748 
38 0.7166093749999995 0.748 0.748 
39 0.7252499999999997 0.758 0.758 
40 0.730765625 0.768 0.768 
41 0.672609375000001 0.696 0.768 
42 0.6756093750000004 0.706 0.768 
43 0.6844218750000005 0.708 0.768 
44 0.6928281249999999 0.708 0.768 
45 0.6966874999999999 0.716 0.768 
46 0.6968437499999998 0.726 0.768 
47 0.706078125 0.726 0.768 
48 0.7111249999999998 0.732 0.768 
49 0.7155468749999997 0.736 0.768 
50 0.7191562499999993 0.736 0.768 
51 0.6865312499999998 0.712 0.768 
52 0.6937499999999999 0.712 0.768 
53 0.6964531249999999 0.714 0.768 
54 0.7000937499999998 0.724 0.768 
55 0.706375 0.726 0.768 
56 0.7103750000000001 0.732 0.768 
57 0.7134999999999998 0.736 0.768 
58 0.7170937499999996 0.736 0.768 
59 0.7230624999999996 0.738 0.768 
60 0.7250781249999997 0.742 0.768 
61 0.6715625000000005 0.694 0.768 
62 0.6783593750000005 0.696 0.768 
63 0.6809218750000005 0.698 0.768 
64 0.6877500000000002 0.702 0.768 
